,transit_timestamp,station_complex_id,borough,ridership,latitude,longitude,normalized_ridership,ridership_index
7620,02/08/2023 06:00:00 AM,359,Brooklyn,69,40.632835,-73.94764,0.11311475409836065,0.11311475409836065
7621,12/04/2023 08:00:00 AM,359,Brooklyn,133,40.632835,-73.94764,1.0,1.0
7622,02/07/2024 02:00:00 PM,248,Brooklyn,18,40.61514,-73.9742,1.0,1.0
7623,07/16/2023 05:00:00 PM,359,Brooklyn,7,40.632835,-73.94764,0.28,0.28
7624,04/14/2023 08:00:00 AM,359,Brooklyn,203,40.632835,-73.94764,0.8493723849372385,0.8493723849372385
7625,08/14/2023 06:00:00 AM,359,Brooklyn,41,40.632835,-73.94764,0.9318181818181818,0.9318181818181818
7626,02/19/2023 07:00:00 PM,359,Brooklyn,10,40.632835,-73.94764,1.0,1.0
7627,01/20/2023 06:00:00 PM,359,Brooklyn,45,40.632835,-73.94764,0.703125,0.703125
7628,07/18/2023 10:00:00 AM,359,Brooklyn,11,40.632835,-73.94764,0.21568627450980393,0.21568627450980393
7629,02/10/2023 03:00:00 AM,359,Brooklyn,4,40.632835,-73.94764,0.2857142857142857,0.2857142857142857
7630,05/18/2023 12:00:00 PM,359,Brooklyn,48,40.632835,-73.94764,0.5783132530120482,0.5783132530120482
7631,08/21/2023 06:00:00 PM,359,Brooklyn,20,40.632835,-73.94764,0.8695652173913043,0.8695652173913043
7632,04/29/2023 03:00:00 PM,359,Brooklyn,41,40.632835,-73.94764,0.8367346938775511,0.8367346938775511
7633,04/20/2023 09:00:00 PM,359,Brooklyn,16,40.632835,-73.94764,1.0,1.0
7634,06/22/2023 02:00:00 PM,359,Brooklyn,41,40.632835,-73.94764,0.5061728395061729,0.5061728395061729
7635,08/22/2023 07:00:00 AM,359,Brooklyn,61,40.632835,-73.94764,1.0,1.0
7636,06/14/2023 03:00:00 AM,359,Brooklyn,1,40.632835,-73.94764,1.0,1.0
7637,02/09/2023 08:00:00 PM,359,Brooklyn,15,40.632835,-73.94764,0.7142857142857143,0.7142857142857143
7638,01/27/2023 12:00:00 PM,359,Brooklyn,43,40.632835,-73.94764,0.344,0.344
7639,09/22/2023 05:00:00 PM,359,Brooklyn,29,40.632835,-73.94764,1.0,1.0
7640,10/17/2023 07:00:00 AM,359,Brooklyn,405,40.632835,-73.94764,1.0,1.0
7641,05/23/2023 04:00:00 PM,359,Brooklyn,47,40.632835,-73.94764,0.2883435582822086,0.2883435582822086
7642,08/03/2023 02:00:00 PM,359,Brooklyn,47,40.632835,-73.94764,0.39166666666666666,0.39166666666666666
7643,01/07/2023 10:00:00 AM,359,Brooklyn,14,40.632835,-73.94764,1.0,1.0
7644,08/14/2023 02:00:00 AM,359,Brooklyn,1,40.632835,-73.94764,1.0,1.0
7645,06/19/2023 05:00:00 AM,359,Brooklyn,14,40.632835,-73.94764,0.6363636363636364,0.6363636363636364
7646,02/12/2023 03:00:00 PM,359,Brooklyn,26,40.632835,-73.94764,0.6842105263157895,0.6842105263157895
7647,05/24/2023 09:00:00 PM,359,Brooklyn,11,40.632835,-73.94764,1.0,1.0
7648,04/18/2023 05:00:00 PM,359,Brooklyn,81,40.632835,-73.94764,0.4909090909090909,0.4909090909090909
7649,08/26/2023 07:00:00 AM,359,Brooklyn,7,40.632835,-73.94764,0.1076923076923077,0.1076923076923077
7650,01/23/2023 08:00:00 AM,359,Brooklyn,198,40.632835,-73.94764,0.22732491389207807,0.22732491389207807
7651,01/25/2023 02:00:00 PM,359,Brooklyn,64,40.632835,-73.94764,0.6808510638297872,0.6808510638297872
7652,03/13/2023 10:00:00 AM,359,Brooklyn,40,40.632835,-73.94764,0.18433179723502305,0.18433179723502305
7653,02/25/2023 06:00:00 AM,359,Brooklyn,9,40.632835,-73.94764,0.23076923076923078,0.23076923076923078
7654,03/27/2023 08:00:00 PM,359,Brooklyn,8,40.632835,-73.94764,0.18181818181818182,0.18181818181818182
7655,05/11/2023 10:00:00 PM,359,Brooklyn,19,40.632835,-73.94764,1.0,1.0
7656,11/09/2023 09:00:00 AM,359,Brooklyn,69,40.632835,-73.94764,1.0,1.0
7657,02/08/2023 07:00:00 AM,359,Brooklyn,254,40.632835,-73.94764,0.7604790419161677,0.7604790419161677
7658,05/04/2023 03:00:00 PM,359,Brooklyn,30,40.632835,-73.94764,1.0,1.0
7659,04/01/2023 07:00:00 PM,359,Brooklyn,38,40.632835,-73.94764,0.76,0.76
